编码,所在区,性别,年龄,文化程度,从业状况,婚姻,常住人口,户口状况,家庭收入,现住面积,人均面积,房屋产权,住房满意,未来三年,计划面积,计划户型,购买类型,地理位置,购房价位,是否贷款,mj
21225,B,男,41,高中（中专）,其它,否,3,本市户口,6000,47,15.6666666666667,多层商品房,满意,不买, , , , , , ,10~20平米
42710,D,男,33,初中及以下,其它,已婚,3,本市户口,6000,47,15.6666666666667,无产权,不满意,购买,150,三室两厅,多层商品房,京广铁路以东A大道以南,13,申请贷款,10~20平米
32484,C,女,53,初中及以下,其它,已婚,3,本市户口,21000,47,15.6666666666667,多层商品房,满意,不买, , , , , , ,10~20平米
10594,A,男,53,初中及以下,国营企业,已婚,3,本市户口,30000,47.2,15.7333333333333,多层商品房,不满意,不买, , , , , , ,10~20平米
10815,A,女,36,高中（中专）,行政事业单位,已婚,4,本市户口,25000,63,15.75,多层商品房,不满意,购买,130,三室两厅,多层商品房,京广铁路以西B路以北,15,申请贷款,10~20平米
42691,D,女,50,初中及以下,国营企业,已婚,4,本市户口,7000,63,15.75,多层商品房,不满意,不买, , , , , , ,10~20平米
21344,B,男,55,高中（中专）,大专院校科研单位,已婚,4,本市户口,36000,63,15.75,多层商品房,不满意,不买, , , , , , ,10~20平米
10702,A,女,50,初中及以下,失业,已婚,4,本市户口,4800,63,15.75,多层商品房,满意,不买, , , , , , ,10~20平米
10794,A,男,40,大学（专、本科）,私营企业,已婚,5,本市户口,12000,79,15.8,部分产权,不满意,购买,80,两室一厅,二手房,甲新区,12,申请贷款,10~20平米
42837,D,男,27,大学（专、本科）,行政事业单位,已婚,5,本市户口,20000,79.8,15.96,多层商品房,不满意, ,100,三室一厅,多层商品房,京广铁路以西B路以南,10,自筹,10~20平米
10079,A,男,32,高中（中专）,行政事业单位,已婚,3,本市户口,8000,48,16,经济适用房,不满意,不买, , , , , , ,10~20平米
10098,A,男,30,大学（专、本科）,行政事业单位,已婚,4,本市户口,20000,64,16,经济适用房,不满意,不买, , , , , , ,10~20平米
10845,A,女,30,大学（专、本科）,行政事业单位,否,5,本市户口,20000,80,16,部分产权,满意,不买, , , , , , ,10~20平米
21536,B,男,33,大学（专、本科）,行政事业单位,已婚,4,本市户口,42000,64,16,多层商品房,不满意,不买, , , , , , ,10~20平米
21563,B,男,41,高中（中专）,国营企业,已婚,2,本市户口,3000,32,16,无产权,不满意,不买, , , , , , ,10~20平米
31929,C,女,31,初中及以下,国营企业,否,2,本市户口,6000,32,16,多层商品房,不满意,不买, , , , , , ,10~20平米
10659,A,男,25,初中及以下,国营企业,已婚,3,本市户口,9000,48,16,多层商品房,不满意,购买,100,三室一厅,多层商品房,环城快速路北侧,10,自筹,10~20平米
10853,A,男,28,高中（中专）,国营企业,已婚,5,本市户口,10000,80,16,部分产权,不满意,购买,120,三室两厅,多层商品房,京广铁路以东A大道以南,10,申请贷款,10~20平米
10789,A,男,38,初中及以下,国营企业,已婚,5,本市户口,12000,80,16,多层商品房,不满意,不买, , , , , , ,10~20平米
31862,C,女,41,高中（中专）,国营企业,已婚,3,本市户口,12000,48,16,多层商品房,不满意,不买, , , , , , ,10~20平米
32334,C,男,38,初中及以下,国营企业,已婚,3,本市户口,13000,48,16,部分产权,满意,不买, , , , , , ,10~20平米
10742,A,男,49,高中（中专）,国营企业,已婚,3,本市户口,14000,48,16,多层商品房,不满意,不买, , , , , , ,10~20平米
21160,B,男,54,大学（专、本科）,国营企业,已婚,3,本市户口,15000,48,16,多层商品房,不满意,不买, , , , , , ,10~20平米
21432,B,男,26,高中（中专）,国营企业,已婚,5,本市户口,15000,80,16,无产权,不满意,不买, , , , , , ,10~20平米
31829,C,男,50,高中（中专）,国营企业,已婚,2,本市户口,18000,32,16,经济适用房,不满意,购买,80,三室一厅,多层商品房,京广铁路以西B路以南,8,自筹,10~20平米
31871,C,女,30,高中（中专）,国营企业,已婚,5,本市户口,24000,80,16,多层商品房,不满意,购买,80,两室一厅,多层商品房,京广铁路以西B路以北,15,申请贷款,10~20平米
10758,A,女,52,初中及以下,国营企业,已婚,5,本市户口,26000,80,16,部分产权,不满意, ,80,两室一厅,多层商品房,京广铁路以西B路以南,5,自筹,10~20平米
21490,B,女,44,高中（中专）,国营企业,已婚,3,本市户口,26000,48,16,多层商品房,不满意,不买, , , , , , ,10~20平米
10562,A,男,42,高中（中专）,国营企业,已婚,5,本市户口,42000,80,16,无产权,不满意,购买,100,三室一厅,多层商品房,京广铁路以东A大道以北,10,申请贷款,10~20平米
21405,B,男,27,高中（中专）,私营企业,已婚,4,本市户口,10000,64,16,部分产权,不满意,不买, , , , , , ,10~20平米
32281,C,男,43,高中（中专）,私营企业,已婚,3,本市户口,10000,48,16,多层商品房,不满意,不买, , , , , , ,10~20平米
52968,E,男,39,高中（中专）,私营企业,已婚,5,本市户口,20000,80,16,多层商品房,满意,购买,120,三室一厅,多层商品房,甲新区,15,自筹,10~20平米
32258,C,女,28,高中（中专）,私营企业,已婚,5,本市户口,24000,80,16,多层商品房,满意,购买,50,两室一厅,多层商品房,京广铁路以西B路以南,5,申请贷款,10~20平米
10582,A,男,35,高中（中专）,私营企业,已婚,5,本市户口,26600,80,16,无产权,不满意,不买, , , , , , ,10~20平米
10613,A,女,54,高中（中专）,大专院校科研单位,已婚,5,本市户口,40000,80,16,多层商品房,满意,不买, , , , , , ,10~20平米
21423,B,男,31,高中（中专）,失业,已婚,5,本市户口,10000,80,16,部分产权,不满意,不买, , , , , , ,10~20平米
10793,A,男,35,大学（专、本科）,失业,已婚,5,本市户口,16800,80,16,无产权,不满意,不买, , , , , , ,10~20平米
21596,B,女,30,初中及以下,其它,已婚,3,本市户口,5000,48,16,多层商品房,不满意,不买, , , , , , ,10~20平米
10126,A,女,54,初中及以下,其它,否,1,本市户口,8000,16,16,无产权,满意,不买, , , , , , ,10~20平米
31848,C,女,52,初中及以下,其它,已婚,5,本市户口,8000,80,16,多层商品房,满意,不买, , , , , , ,10~20平米
31988,C,男,39,大学（专、本科）,其它,已婚,3,本市户口,25000,48,16,其它,不满意,不买, , , , , , ,10~20平米
31897,C,男,36,高中（中专）,私营企业,已婚,5,外地户口,25000,80,16,无产权,不满意,购买,150,三室两厅,多层商品房,京广铁路以西B路以北,15,自筹,10~20平米
21701,B,男,55,大学（专、本科）,行政事业单位,已婚,4,本市户口,20000,64.5,16.125,多层商品房,不满意,购买,75,两室一厅,多层商品房,环城快速路西侧,6,申请贷款,10~20平米
42638,D,女,42,高中（中专）,行政事业单位,已婚,4,本市户口,7200,65,16.25,经济适用房,不满意,不买, , , , , , ,10~20平米
42534,D,女,35,高中（中专）,行政事业单位,已婚,4,本市户口,10000,65,16.25,无产权,不满意, ,80,两室两厅,多层商品房,京广铁路以东A大道以南,10,自筹,10~20平米
10116,A,女,36,大学（专、本科）,行政事业单位,已婚,4,本市户口,30000,65,16.25,无产权,不满意,不买, , , , , , ,10~20平米
10335,A,男,50,大学（专、本科）,国营企业,已婚,4,本市户口,9500,65,16.25,多层商品房,不满意,不买, , , , , , ,10~20平米
32441,C,男,28,高中（中专）,国营企业,否,4,本市户口,10000,65,16.25,多层商品房,不满意,购买,80,两室一厅,多层商品房,环城快速路北侧,10,申请贷款,10~20平米
10813,A,男,25,大学（专、本科）,大专院校科研单位,已婚,4,本市户口,22000,65,16.25,多层商品房,不满意,购买,120,三室一厅,多层商品房,环城快速路东侧,20,申请贷款,10~20平米
10076,A,男,40,初中及以下,其它,已婚,4,本市户口,7000,65,16.25,无产权,满意,不买, , , , , , ,10~20平米
32315,C,男,34,高中（中专）,其它,已婚,4,本市户口,36000,65,16.25,其它,满意,不买, , , , , , ,10~20平米
31849,C,女,43,高中（中专）,行政事业单位,已婚,3,本市户口,12000,49,16.3333333333333,部分产权,满意,购买,120,三室一厅,多层商品房,京广铁路以西B路以南,10,申请贷款,10~20平米
21696,B,男,52,大学（专、本科）,国营企业,已婚,3,本市户口,13000,49,16.3333333333333,部分产权,不满意,购买,90,三室两厅,多层商品房,京广铁路以西B路以南,10,申请贷款,10~20平米
10729,A,女,39,高中（中专）,国营企业,已婚,3,本市户口,14400,49,16.3333333333333,部分产权,满意,不买, , , , , , ,10~20平米
10505,A,男,50,初中及以下,私营企业,已婚,3,本市户口,4000,49,16.3333333333333,多层商品房,满意,不买, , , , , , ,10~20平米
21590,B,女,46,高中（中专）,私营企业,已婚,3,本市户口,11000,49,16.3333333333333,多层商品房,不满意,不买, , , , , , ,10~20平米
32468,C,男,28,高中（中专）,大专院校科研单位,已婚,3,本市户口,18000,49,16.3333333333333,多层商品房,不满意,不买, , , , , , ,10~20平米
21353,B,女,45,初中及以下,失业,已婚,3,本市户口,7000,49,16.3333333333333,部分产权,不满意,不买, , , , , , ,10~20平米
42765,D,女,34,高中（中专）,失业,已婚,3,本市户口,8000,49,16.3333333333333,部分产权,不满意,不买, , , , , , ,10~20平米
32094,C,男,29,大学（专、本科）,其它,否,3,本市户口,30000,49,16.3333333333333,部分产权,不满意,购买,100,三室一厅,二手房,京广铁路以东A大道以北,15,申请贷款,10~20平米
10269,A,女,48,高中（中专）,国营企业,已婚,3,外地户口,18000,49,16.3333333333333,部分产权,满意,不买, , , , , , ,10~20平米
10403,A,男,34,高中（中专）,行政事业单位,已婚,4,本市户口,10000,66,16.5,多层商品房,满意,不买, , , , , , ,10~20平米
10555,A,男,44,高中（中专）,行政事业单位,已婚,4,本市户口,72000,66,16.5,无产权,不满意,购买,100,两室两厅,多层商品房,京广铁路以东A大道以北,10,申请贷款,10~20平米
10016,A,女,46,高中（中专）,国营企业,否,2,本市户口,6000,33,16.5,经济适用房,不满意,不买, , , , , , ,10~20平米
31847,C,女,45,高中（中专）,国营企业,已婚,4,本市户口,10000,66,16.5,部分产权,不满意,不买, , , , , , ,10~20平米
32295,C,男,28,高中（中专）,私营企业,否,2,本市户口,10000,33,16.5,无产权,不满意,不买, , , , , , ,10~20平米
32469,C,男,28,高中（中专）,大专院校科研单位,已婚,4,本市户口,25000,66,16.5,多层商品房,满意,不买, , , , , , ,10~20平米
10174,A,女,55,大学（专、本科）,行政事业单位,已婚,6,本市户口,24000,99.4,16.5666666666667,经济适用房,不满意,不买, , , , , , ,10~20平米
32092,C,男,33,大学（专、本科）,国营企业,已婚,5,本市户口,16000,83,16.6,部分产权,不满意,不买, , , , , , ,10~20平米
10362,A,男,43,大学（专、本科）,行政事业单位,已婚,3,本市户口,10000,50,16.6666666666667,多层商品房,不满意,购买,120,三室两厅,多层商品房,甲新区,20,自筹,10~20平米
21787,B,女,38,大学（专、本科）,行政事业单位,已婚,3,本市户口,10000,50,16.6666666666667,多层商品房,不满意,购买,120,四室两厅单卫,多层商品房,甲新区,25,申请贷款,10~20平米
10386,A,男,55,高中（中专）,行政事业单位,已婚,3,本市户口,13000,50,16.6666666666667,多层商品房,不满意,不买, , , , , , ,10~20平米
10907,A,男,39,大学（专、本科）,行政事业单位,已婚,3,本市户口,15000,50,16.6666666666667,多层商品房,不满意,不买, , , , , , ,10~20平米
10392,A,男,40,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,50,16.6666666666667,多层商品房,不满意,不买, , , , , , ,10~20平米
32126,C,女,25,大学（专、本科）,行政事业单位,否,3,本市户口,20000,50,16.6666666666667,多层商品房,不满意,购买,100,三室两厅,多层商品房,京广铁路以西B路以南,10,申请贷款,10~20平米
10292,A,女,37,大学（专、本科）,行政事业单位,已婚,3,本市户口,24000,50,16.6666666666667,多层商品房,不满意,不买, , , , , , ,10~20平米
10295,A,女,35,研究生及以上,行政事业单位,已婚,3,本市户口,25000,50,16.6666666666667,无产权,不满意,不买, , , , , , ,10~20平米
10300,A,男,55,大学（专、本科）,行政事业单位,已婚,6,本市户口,30000,100,16.6666666666667,部分产权,不满意,不买, , , , , , ,10~20平米
21127,B,男,30,高中（中专）,行政事业单位,否,3,本市户口,30000,50,16.6666666666667,部分产权,不满意,不买, , , , , , ,10~20平米
21157,B,男,31,大学（专、本科）,行政事业单位,已婚,3,本市户口,30000,50,16.6666666666667,多层商品房,不满意,购买,100,三室两厅,多层商品房,京广铁路以西B路以南,20,自筹,10~20平米
42957,D,男,30,大学（专、本科）,行政事业单位,已婚,3,本市户口,40000,50,16.6666666666667,部分产权,满意,购买,200,三室两厅,多层商品房,甲新区,80,申请贷款,10~20平米
42575,D,男,42,高中（中专）,国营企业,已婚,3,本市户口,5000,50,16.6666666666667,二手房,满意,不买, , , , , , ,10~20平米
21679,B,女,39,大学（专、本科）,国营企业,已婚,3,本市户口,6000,50,16.6666666666667,部分产权,不满意,不买, , , , , , ,10~20平米
42768,D,男,34,高中（中专）,国营企业,已婚,3,本市户口,7000,50,16.6666666666667,无产权,不满意,不买, , , , , , ,10~20平米
10828,A,男,52,初中及以下,国营企业,已婚,3,本市户口,8000,50,16.6666666666667,多层商品房,不满意,不买, , , , , , ,10~20平米
42533,D,男,36,初中及以下,国营企业,已婚,3,本市户口,8000,50,16.6666666666667,经济适用房,不满意,不买, , , , , , ,10~20平米
42763,D,男,54,初中及以下,国营企业,已婚,3,本市户口,9000,50,16.6666666666667,无产权,不满意,不买, , , , , , ,10~20平米
21404,B,女,51,大学（专、本科）,国营企业,已婚,3,本市户口,9600,50,16.6666666666667,多层商品房,不满意,不买, , , , , , ,10~20平米
21749,B,男,40,高中（中专）,国营企业,已婚,3,本市户口,9600,50,16.6666666666667,多层商品房,满意,不买, , , , , , ,10~20平米
10061,A,男,32,高中（中专）,国营企业,已婚,3,本市户口,10000,50,16.6666666666667,无产权,不满意, ,60,三室一厅,二手房,京广铁路以东A大道以北,6,自筹,10~20平米
10538,A,男,50,高中（中专）,国营企业,已婚,3,本市户口,10000,50,16.6666666666667,多层商品房,不满意,不买, , , , , , ,10~20平米
21456,B,男,25,高中（中专）,国营企业,已婚,3,本市户口,10000,50,16.6666666666667,部分产权,不满意,不买, , , , , , ,10~20平米
21468,B,女,50,高中（中专）,国营企业,已婚,3,本市户口,10000,50,16.6666666666667,多层商品房,不满意,不买, , , , , , ,10~20平米
31869,C,女,30,高中（中专）,国营企业,已婚,3,本市户口,10000,50,16.6666666666667,二手房,不满意,不买, , , , , , ,10~20平米
31931,C,男,40,初中及以下,国营企业,已婚,3,本市户口,10000,50,16.6666666666667,经济适用房,满意,不买, , , , , , ,10~20平米
32026,C,女,35,大学（专、本科）,国营企业,已婚,3,本市户口,10000,50,16.6666666666667,无产权,不满意,购买,150,四室二厅双卫,多层商品房,甲新区,50,申请贷款,10~20平米
